 v-sweep         Vout           
 1.45000000e-05  3.78315639e-01 
 1.46500000e-05  3.78824407e-01 
 1.48000000e-05  3.79341345e-01 
 1.49500000e-05  3.79866724e-01 
 1.51000000e-05  3.80400833e-01 
 1.52500000e-05  3.80943972e-01 
 1.54000000e-05  3.81496459e-01 
 1.55500000e-05  3.82058631e-01 
 1.57000000e-05  3.82630840e-01 
 1.58500000e-05  3.83213462e-01 
 1.60000000e-05  3.83806893e-01 
 1.61500000e-05  3.84411552e-01 
 1.63000000e-05  3.85027883e-01 
 1.64500000e-05  3.85656360e-01 
 1.66000000e-05  3.86297484e-01 
 1.67500000e-05  3.86951788e-01 
 1.69000000e-05  3.87619844e-01 
 1.70500000e-05  3.88302258e-01 
 1.72000000e-05  3.88999679e-01 
 1.73500000e-05  3.89712804e-01 
 1.75000000e-05  3.90442377e-01 
 1.76500000e-05  3.91189200e-01 
 1.78000000e-05  3.91954133e-01 
 1.79500000e-05  3.92738105e-01 
 1.81000000e-05  3.93542118e-01 
 1.82500000e-05  3.94367258e-01 
 1.84000000e-05  3.95214701e-01 
 1.85500000e-05  3.96085725e-01 
 1.87000000e-05  3.96981724e-01 
 1.88500000e-05  3.97904219e-01 
 1.90000000e-05  3.98854875e-01 
 1.91500000e-05  3.99835524e-01 
 1.93000000e-05  4.00848178e-01 
 1.94500000e-05  4.01895065e-01 
 1.96000000e-05  4.02978652e-01 
 1.97500000e-05  4.04101685e-01 
 1.99000000e-05  4.05267231e-01 
 2.00500000e-05  4.06478727e-01 
 2.02000000e-05  4.07740048e-01 
 2.03500000e-05  4.09055576e-01 
 2.05000000e-05  4.10430296e-01 
 2.06500000e-05  4.11869913e-01 
 2.08000000e-05  4.13380987e-01 
 2.09500000e-05  4.14971120e-01 
 2.11000000e-05  4.16649179e-01 
 2.12500000e-05  4.18425590e-01 
 2.14000000e-05  4.20312718e-01 
 2.15500000e-05  4.22325372e-01 
 2.17000000e-05  4.24481471e-01 
 2.18500000e-05  4.26802968e-01 
 2.20000000e-05  4.29317112e-01 
 2.21500000e-05  4.32058248e-01 
 2.23000000e-05  4.35070417e-01 
 2.24500000e-05  4.38411216e-01 
 2.26000000e-05  4.42157712e-01 
 2.27500000e-05  4.46415764e-01 
 2.29000000e-05  4.51335300e-01 
 2.30500000e-05  4.57726629e-01 
 2.32000000e-05  4.65008880e-01 
 2.33500000e-05  4.74224463e-01 
 2.35000000e-05  4.86418467e-01 
 2.36500000e-05  5.03308940e-01 
 2.38000000e-05  5.27113187e-01 
 2.39500000e-05  5.58673704e-01 
 2.41000000e-05  5.95960632e-01 
 2.42500000e-05  6.36621783e-01 
 2.44000000e-05  6.79271889e-01 
 2.45500000e-05  7.23575242e-01 
 2.47000000e-05  7.68660306e-01 
 2.48500000e-05  8.15937040e-01 
 2.50000000e-05  8.64532380e-01 
 2.51500000e-05  9.14313250e-01 
 2.53000000e-05  9.65168196e-01 
 2.54500000e-05  1.01696197e+00 
 2.56000000e-05  1.06935892e+00 
 2.57500000e-05  1.11801917e+00 
 2.59000000e-05  1.15531464e+00 
 2.60500000e-05  1.17806154e+00 
 2.62000000e-05  1.19237687e+00 
 2.63500000e-05  1.20264877e+00 
 2.65000000e-05  1.21153648e+00 
 2.66500000e-05  1.21739179e+00 
 2.68000000e-05  1.22270374e+00 
 2.69500000e-05  1.22725020e+00 
 2.71000000e-05  1.23128718e+00 
 2.72500000e-05  1.23491357e+00 
 2.74000000e-05  1.23821274e+00 
 2.75500000e-05  1.24124408e+00 
 2.77000000e-05  1.24405263e+00 
 2.78500000e-05  1.24667315e+00 
 2.80000000e-05  1.24913297e+00 
 2.81500000e-05  1.25145397e+00 
 2.83000000e-05  1.25365390e+00 
 2.84500000e-05  1.25574735e+00 
 2.86000000e-05  1.25774646e+00 
 2.87500000e-05  1.25966142e+00 
 2.89000000e-05  1.26150088e+00 
 2.90500000e-05  1.26327220e+00 
 2.92000000e-05  1.26498174e+00 
 2.93500000e-05  1.26663502e+00 
 2.95000000e-05  1.26823682e+00 
 2.96500000e-05  1.26979135e+00 
 2.98000000e-05  1.27130233e+00 
 2.99500000e-05  1.27277303e+00 
 3.01000000e-05  1.27420637e+00 
 3.02500000e-05  1.27560495e+00 
 3.04000000e-05  1.27697110e+00 
 3.05500000e-05  1.27830691e+00 
 3.07000000e-05  1.27961427e+00 
 3.08500000e-05  1.28089489e+00 
 3.10000000e-05  1.28215031e+00 
 3.11500000e-05  1.28338195e+00 
 3.13000000e-05  1.28459107e+00 
 3.14500000e-05  1.28577884e+00 
 3.16000000e-05  1.28694634e+00 
 3.17500000e-05  1.28809454e+00 
 3.19000000e-05  1.28922435e+00 
 3.20500000e-05  1.29033658e+00 
 3.22000000e-05  1.29143201e+00 
 3.23500000e-05  1.29251132e+00 
 3.25000000e-05  1.29357518e+00 
 3.26500000e-05  1.29462418e+00 
 3.28000000e-05  1.29565888e+00 
 3.29500000e-05  1.29667978e+00 
 3.31000000e-05  1.29768738e+00 
 3.32500000e-05  1.29868212e+00 
 3.34000000e-05  1.29966441e+00 
 3.35500000e-05  1.30063464e+00 
 3.37000000e-05  1.30159316e+00 
 3.38500000e-05  1.30254032e+00 
 3.40000000e-05  1.30347643e+00 
 3.41500000e-05  1.30440177e+00 
 3.43000000e-05  1.30531664e+00 
 3.44500000e-05  1.30622128e+00 
 3.46000000e-05  1.30711594e+00 
 3.47500000e-05  1.30800085e+00 
 3.49000000e-05  1.30887622e+00 
 3.50500000e-05  1.30974225e+00 
 3.52000000e-05  1.31059913e+00 
 3.53500000e-05  1.31144704e+00 
 3.55000000e-05  1.31228616e+00 
 3.56500000e-05  1.31311664e+00 
 3.58000000e-05  1.31393863e+00 
 3.59500000e-05  1.31475228e+00 
 3.61000000e-05  1.31555773e+00 
 3.62500000e-05  1.31635511e+00 
 3.64000000e-05  1.31714454e+00 
 3.65500000e-05  1.31792613e+00 
 3.67000000e-05  1.31870001e+00 
 3.68500000e-05  1.31946628e+00 
 3.70000000e-05  1.32022504e+00 
 3.71500000e-05  1.32097640e+00 
 3.73000000e-05  1.32172045e+00 
 3.74500000e-05  1.32245728e+00 
 3.76000000e-05  1.32318699e+00 
 3.77500000e-05  1.32390965e+00 
 3.79000000e-05  1.32462535e+00 
