 frequency       AmagdB          Aphdeg         
 1.00000000e-01  1.10444729e+02 -1.78701702e+00 
 1.11887221e+03  5.95903755e+01 -8.98460107e+01 
 1.18350673e+03  5.91025744e+01 -8.98555603e+01 
 1.25187503e+03  5.86147729e+01 -8.98646543e+01 
 1.32419279e+03  5.81269711e+01 -8.98733212e+01 
 1.40068818e+03  5.76391689e+01 -8.98815885e+01 
 1.48160252e+03  5.71513664e+01 -8.98894823e+01 
 1.56719108e+03  5.66635637e+01 -8.98970273e+01 
 1.65772389e+03  5.61757607e+01 -8.99042476e+01 
 1.75348655e+03  5.56879575e+01 -8.99111657e+01 
 1.85478119e+03  5.52001541e+01 -8.99178036e+01 
 1.96192737e+03  5.47123506e+01 -8.99241822e+01 
 2.07526313e+03  5.42245469e+01 -8.99303216e+01 
 2.19514602e+03  5.37367431e+01 -8.99362411e+01 
 2.32195425e+03  5.32489392e+01 -8.99419595e+01 
 2.45608788e+03  5.27611352e+01 -8.99474948e+01 
 2.59797009e+03  5.22733310e+01 -8.99528645e+01 
 2.74804848e+03  5.17855268e+01 -8.99580854e+01 
 2.90679654e+03  5.12977225e+01 -8.99631742e+01 
 3.07471508e+03  5.08099181e+01 -8.99681467e+01 
 3.25233387e+03  5.03221136e+01 -8.99730188e+01 
 3.44021326e+03  4.98343091e+01 -8.99778057e+01 
 3.63894599e+03  4.93465046e+01 -8.99825226e+01 
 3.84915902e+03  4.88586999e+01 -8.99871844e+01 
 4.07151555e+03  4.83708953e+01 -8.99918057e+01 
 4.30671707e+03  4.78830905e+01 -8.99964012e+01 
 4.55550561e+03  4.73952858e+01 -9.00009853e+01 
 4.81866605e+03  4.69074809e+01 -9.00055726e+01 
 5.09702863e+03  4.64196761e+01 -9.00101774e+01 
 5.39147154e+03  4.59318712e+01 -9.00148143e+01 
 5.70292370e+03  4.54440662e+01 -9.00194980e+01 
 6.03236769e+03  4.49562612e+01 -9.00242432e+01 
 6.38084285e+03  4.44684562e+01 -9.00290648e+01 
 6.74944857e+03  4.39806511e+01 -9.00339782e+01 
 7.13934775e+03  4.34928460e+01 -9.00389988e+01 
 7.55177045e+03  4.30050408e+01 -9.00441424e+01 
 7.98801781e+03  4.25172355e+01 -9.00494252e+01 
 8.44946611e+03  4.20294302e+01 -9.00548640e+01 
 8.93757115e+03  4.15416249e+01 -9.00604759e+01 
 9.45387283e+03  4.10538194e+01 -9.00662785e+01 
 1.00000000e+04  4.05660139e+01 -9.00722903e+01 
 1.05776756e+04  4.00782082e+01 -9.00785301e+01 
 1.11887221e+04  3.95904025e+01 -9.00850177e+01 
 1.18350673e+04  3.91025967e+01 -9.00917735e+01 
 1.25187503e+04  3.86147907e+01 -9.00988188e+01 
 1.32419279e+04  3.81269846e+01 -9.01061758e+01 
 1.40068818e+04  3.76391784e+01 -9.01138679e+01 
 1.48160252e+04  3.71513720e+01 -9.01219192e+01 
 1.56719108e+04  3.66635654e+01 -9.01303551e+01 
 1.65772389e+04  3.61757585e+01 -9.01392022e+01 
 1.75348655e+04  3.56879515e+01 -9.01484885e+01 
 1.85478119e+04  3.52001442e+01 -9.01582433e+01 
 1.96192737e+04  3.47123366e+01 -9.01684973e+01 
 2.07526313e+04  3.42245287e+01 -9.01792828e+01 
 2.19514602e+04  3.37367204e+01 -9.01906340e+01 
 2.32195425e+04  3.32489117e+01 -9.02025866e+01 
 2.45608788e+04  3.27611025e+01 -9.02151783e+01 
 2.59797009e+04  3.22732928e+01 -9.02284488e+01 
