 frequency       AmagdB          Aphdeg         
 1.65772389e+06 -3.90498071e+00 -9.81048217e+01 
 1.75348655e+06 -4.40718272e+00 -9.85671448e+01 
 1.85478119e+06 -4.91109282e+00 -9.90543223e+01 
 1.96192737e+06 -5.41691194e+00 -9.95674706e+01 
 2.07526313e+06 -5.92486388e+00 -1.00107705e+02 
 2.19514602e+06 -6.43519762e+00 -1.00676126e+02 
 2.32195425e+06 -6.94818975e+00 -1.01273803e+02 
 2.45608788e+06 -7.46414689e+00 -1.01901756e+02 
 2.59797009e+06 -7.98340826e+00 -1.02560926e+02 
 2.74804848e+06 -8.50634799e+00 -1.03252149e+02 
 2.90679654e+06 -9.03337731e+00 -1.03976115e+02 
 3.07471508e+06 -9.56494630e+00 -1.04733327e+02 
 3.25233387e+06 -1.01015450e+01 -1.05524047e+02 
 3.44021326e+06 -1.06437033e+01 -1.06348237e+02 
 3.63894599e+06 -1.11919903e+01 -1.07205486e+02 
 3.84915902e+06 -1.17470104e+01 -1.08094938e+02 
 4.07151555e+06 -1.23093983e+01 -1.09015199e+02 
 4.30671707e+06 -1.28798108e+01 -1.09964252e+02 
 4.55550561e+06 -1.34589141e+01 -1.10939360e+02 
 4.81866605e+06 -1.40473675e+01 -1.11936972e+02 
 5.09702863e+06 -1.46458027e+01 -1.12952651e+02 
 5.39147154e+06 -1.52547967e+01 -1.13981001e+02 
 5.70292370e+06 -1.58748414e+01 -1.15015643e+02 
 6.03236769e+06 -1.65063072e+01 -1.16049218e+02 
 6.38084285e+06 -1.71494042e+01 -1.17073457e+02 
 6.74944857e+06 -1.78041422e+01 -1.18079305e+02 
 7.13934775e+06 -1.84702922e+01 -1.19057127e+02 
 7.55177045e+06 -1.91473523e+01 -1.19996992e+02 
 7.98801781e+06 -1.98345233e+01 -1.20889017e+02 
 8.44946611e+06 -2.05306958e+01 -1.21723789e+02 
 8.93757115e+06 -2.12344539e+01 -1.22492799e+02 
 9.45387283e+06 -2.19440956e+01 -1.23188904e+02 
 1.00000000e+07 -2.26576730e+01 -1.23806740e+02 
 1.05776756e+07 -2.33730479e+01 -1.24343073e+02 
 1.11887221e+07 -2.40879618e+01 -1.24797051e+02 
 1.18350673e+07 -2.48001145e+01 -1.25170321e+02 
 1.25187503e+07 -2.55072450e+01 -1.25467010e+02 
 1.32419279e+07 -2.62072081e+01 -1.25693564e+02 
 1.40068818e+07 -2.68980412e+01 -1.25858463e+02 
 1.48160252e+07 -2.75780171e+01 -1.25971840e+02 
 1.56719108e+07 -2.82456774e+01 -1.26045037e+02 
 1.65772389e+07 -2.88998491e+01 -1.26090139e+02 
 1.75348655e+07 -2.95396419e+01 -1.26119511e+02 
 1.85478119e+07 -3.01644309e+01 -1.26145393e+02 
 1.96192737e+07 -3.07738272e+01 -1.26179536e+02 
 2.07526313e+07 -3.13676412e+01 -1.26232933e+02 
 2.19514602e+07 -3.19458409e+01 -1.26315607e+02 
 2.32195425e+07 -3.25085113e+01 -1.26436490e+02 
 2.45608788e+07 -3.30558143e+01 -1.26603347e+02 
 2.59797009e+07 -3.35879542e+01 -1.26822760e+02 
 2.74804848e+07 -3.41051475e+01 -1.27100150e+02 
 2.90679654e+07 -3.46075997e+01 -1.27439815e+02 
 3.07471508e+07 -3.50954870e+01 -1.27844993e+02 
 3.25233387e+07 -3.55689442e+01 -1.28317922e+02 
 3.44021326e+07 -3.60280575e+01 -1.28859908e+02 
 3.63894599e+07 -3.64728619e+01 -1.29471387e+02 
 3.84915902e+07 -3.69033428e+01 -1.30151982e+02 
 4.07151555e+07 -3.73194400e+01 -1.30900552e+02 
 4.30671707e+07 -3.77210556e+01 -1.31715248e+02 
