 frequency       inoise_spectrum onoise_spectrum
 2.19514602e+07  8.97644077e-08  2.26888311e-09 
 2.32195425e+07  9.03261330e-08  2.13987227e-09 
 2.45608788e+07  9.07624471e-08  2.01890312e-09 
 2.59797009e+07  9.10695762e-08  1.90535370e-09 
 2.74804848e+07  9.12447513e-08  1.79866597e-09 
 2.90679654e+07  9.12860116e-08  1.69833847e-09 
 3.07471508e+07  9.11920401e-08  1.60391955e-09 
 3.25233387e+07  9.09620405e-08  1.51500123e-09 
 3.44021326e+07  9.05956566e-08  1.43121376e-09 
 3.63894599e+07  9.00929351e-08  1.35222089e-09 
 3.84915902e+07  8.94543267e-08  1.27771565e-09 
 4.07151555e+07  8.86807219e-08  1.20741681e-09 
 4.30671707e+07  8.77735122e-08  1.14106583e-09 
 4.55550561e+07  8.67346706e-08  1.07842415e-09 
 4.81866605e+07  8.55668410e-08  1.01927103e-09 
 5.09702863e+07  8.42734292e-08  9.63401590e-10 
 5.39147154e+07  8.28586844e-08  9.10625159e-10 
 5.70292370e+07  8.13277645e-08  8.60763912e-10 
 6.03236769e+07  7.96867762e-08  8.13651641e-10 
 6.38084285e+07  7.79427855e-08  7.69132724e-10 
 6.74944857e+07  7.61037922e-08  7.27061227e-10 
 7.13934775e+07  7.41786693e-08  6.87300115e-10 
 7.55177045e+07  7.21770652e-08  6.49720572e-10 
 7.98801781e+07  7.01092747e-08  6.14201386e-10 
 8.44946611e+07  6.79860823e-08  5.80628410e-10 
 8.93757115e+07  6.58185857e-08  5.48894082e-10 
 9.45387283e+07  6.36180088e-08  5.18896986e-10 
 1.00000000e+08  6.13955121e-08  4.90541454e-10 
