 frequency       vr(out)         vi(out)        
 3.84915902e+07 -9.71797136e-04  2.16937780e-03 
 4.07151555e+07 -4.94682714e-04  2.06431153e-03 
 4.30671707e+07 -7.24528033e-05  1.95936606e-03 
 4.55550561e+07  3.01264883e-04  1.85582657e-03 
 4.81866605e+07  6.32106212e-04  1.75461348e-03 
 5.09702863e+07  9.25046844e-04  1.65636557e-03 
 5.39147154e+07  1.18447404e-03  1.56150638e-03 
 5.70292370e+07  1.41425316e-03  1.47029683e-03 
 6.03236769e+07  1.61778839e-03  1.38287642e-03 
 6.38084285e+07  1.79807765e-03  1.29929537e-03 
 6.74944857e+07  1.95776178e-03  1.21953931e-03 
 7.13934775e+07  2.09916837e-03  1.14354816e-03 
 7.55177045e+07  2.22435047e-03  1.07123037e-03 
 7.98801781e+07  2.33512081e-03  1.00247350e-03 
 8.44946611e+07  2.43308175e-03  9.37151992e-04 
 8.93757115e+07  2.51965157e-03  8.75132689e-04 
 9.45387283e+07  2.59608734e-03  8.16278707e-04 
 1.00000000e+08  2.66350484e-03  7.60451997e-04 
