 frequency       AmagdB          Aphdeg         
 3.40673466e+03  9.27234508e+01  1.30058630e+02 
 3.44598540e+03  9.26649730e+01  1.29734941e+02 
 3.48568837e+03  9.26059439e+01  1.29411915e+02 
 3.52584878e+03  9.25463659e+01  1.29089590e+02 
 3.56647189e+03  9.24862415e+01  1.28768005e+02 
 3.60756305e+03  9.24255732e+01  1.28447199e+02 
 3.64912764e+03  9.23643639e+01  1.28127210e+02 
 3.69117112e+03  9.23026163e+01  1.27808074e+02 
 3.73369900e+03  9.22403334e+01  1.27489829e+02 
 3.77671687e+03  9.21775183e+01  1.27172511e+02 
 3.82023036e+03  9.21141741e+01  1.26856156e+02 
 3.86424520e+03  9.20503043e+01  1.26540799e+02 
 3.90876716e+03  9.19859121e+01  1.26226474e+02 
 3.95380208e+03  9.19210012e+01  1.25913216e+02 
 3.99935587e+03  9.18555750e+01  1.25601058e+02 
 4.04543450e+03  9.17896374e+01  1.25290032e+02 
 4.09204403e+03  9.17231920e+01  1.24980170e+02 
 4.13919058e+03  9.16562429e+01  1.24671504e+02 
 4.18688032e+03  9.15887939e+01  1.24364065e+02 
 4.23511952e+03  9.15208492e+01  1.24057882e+02 
 4.28391452e+03  9.14524128e+01  1.23752984e+02 
 4.33327170e+03  9.13834890e+01  1.23449401e+02 
 4.38319755e+03  9.13140821e+01  1.23147160e+02 
 4.43369862e+03  9.12441964e+01  1.22846288e+02 
 4.48478155e+03  9.11738363e+01  1.22546812e+02 
 4.53645302e+03  9.11030064e+01  1.22248757e+02 
 4.58871983e+03  9.10317110e+01  1.21952148e+02 
 4.64158883e+03  9.09599550e+01  1.21657009e+02 
 4.69506697e+03  9.08877428e+01  1.21363364e+02 
 4.74916125e+03  9.08150792e+01  1.21071235e+02 
 4.80387878e+03  9.07419689e+01  1.20780644e+02 
 4.85922674e+03  9.06684168e+01  1.20491613e+02 
 4.91521239e+03  9.05944275e+01  1.20204161e+02 
 4.97184308e+03  9.05200060e+01  1.19918309e+02 
 5.02912624e+03  9.04451572e+01  1.19634075e+02 
 5.08706939e+03  9.03698859e+01  1.19351478e+02 
 5.14568013e+03  9.02941972e+01  1.19070534e+02 
 5.20496616e+03  9.02180958e+01  1.18791261e+02 
 5.26493525e+03  9.01415869e+01  1.18513675e+02 
 5.32559528e+03  9.00646755e+01  1.18237790e+02 
 5.38695420e+03  8.99873664e+01  1.17963621e+02 
 5.44902008e+03  8.99096648e+01  1.17691182e+02 
 5.51180104e+03  8.98315757e+01  1.17420486e+02 
 5.57530533e+03  8.97531040e+01  1.17151544e+02 
 5.63954130e+03  8.96742548e+01  1.16884370e+02 
 5.70451735e+03  8.95950332e+01  1.16618973e+02 
 5.77024203e+03  8.95154441e+01  1.16355364e+02 
 5.83672396e+03  8.94354926e+01  1.16093552e+02 
 5.90397186e+03  8.93551837e+01  1.15833547e+02 
 5.97199455e+03  8.92745223e+01  1.15575356e+02 
 6.04080098e+03  8.91935134e+01  1.15318987e+02 
 6.11040015e+03  8.91121621e+01  1.15064447e+02 
 6.18080121e+03  8.90304732e+01  1.14811743e+02 
 6.25201340e+03  8.89484518e+01  1.14560879e+02 
 6.32404607e+03  8.88661026e+01  1.14311861e+02 
 6.39690866e+03  8.87834306e+01  1.14064694e+02 
 6.47061073e+03  8.87004406e+01  1.13819380e+02 
 6.54516197e+03  8.86171375e+01  1.13575925e+02 
 6.62057214e+03  8.85335260e+01  1.13334330e+02 
 6.69685116e+03  8.84496110e+01  1.13094597e+02 
 6.77400903e+03  8.83653971e+01  1.12856728e+02 
 6.85205587e+03  8.82808891e+01  1.12620724e+02 
 6.93100193e+03  8.81960917e+01  1.12386587e+02 
 7.01085757e+03  8.81110095e+01  1.12154315e+02 
 7.09163327e+03  8.80256470e+01  1.11923908e+02 
 7.17333962e+03  8.79400088e+01  1.11695366e+02 
 7.25598736e+03  8.78540995e+01  1.11468688e+02 
 7.33958732e+03  8.77679235e+01  1.11243870e+02 
 7.42415048e+03  8.76814853e+01  1.11020912e+02 
 7.50968794e+03  8.75947893e+01  1.10799810e+02 
 7.59621092e+03  8.75078397e+01  1.10580561e+02 
 7.68373077e+03  8.74206410e+01  1.10363162e+02 
 7.77225899e+03  8.73331973e+01  1.10147608e+02 
 7.86180718e+03  8.72455129e+01  1.09933896e+02 
 7.95238711e+03  8.71575920e+01  1.09722021e+02 
 8.04401065e+03  8.70694386e+01  1.09511977e+02 
 8.13668983e+03  8.69810569e+01  1.09303759e+02 
 8.23043682e+03  8.68924509e+01  1.09097362e+02 
 8.32526392e+03  8.68036245e+01  1.08892779e+02 
 8.42118357e+03  8.67145816e+01  1.08690004e+02 
 8.51820836e+03  8.66253263e+01  1.08489030e+02 
 8.61635102e+03  8.65358622e+01  1.08289850e+02 
 8.71562443e+03  8.64461932e+01  1.08092457e+02 
 8.81604162e+03  8.63563230e+01  1.07896843e+02 
 8.91761577e+03  8.62662553e+01  1.07703001e+02 
 9.02036021e+03  8.61759937e+01  1.07510921e+02 
