 frequency       AmagdB          Aphdeg         
 9.88609719e+05 -1.46511759e-02 -2.74681396e-01 
 1.00000000e+06 -1.41579572e-02 -2.77865268e-01 
 1.01152151e+06 -1.36532792e-02 -2.81086494e-01 
 1.02317577e+06 -1.31368748e-02 -2.84345528e-01 
 1.03496431e+06 -1.26084709e-02 -2.87642830e-01 
 1.04688866e+06 -1.20677879e-02 -2.90978866e-01 
 1.05895041e+06 -1.15145398e-02 -2.94354109e-01 
 1.07115112e+06 -1.09484336e-02 -2.97769038e-01 
 1.08349240e+06 -1.03691697e-02 -3.01224137e-01 
 1.09597588e+06 -9.77644134e-03 -3.04719899e-01 
 1.10860318e+06 -9.16993465e-03 -3.08256823e-01 
 1.12137597e+06 -8.54932835e-03 -3.11835413e-01 
 1.13429592e+06 -7.91429362e-03 -3.15456182e-01 
 1.14736472e+06 -7.26449394e-03 -3.19119649e-01 
 1.16058410e+06 -6.59958488e-03 -3.22826342e-01 
 1.17395579e+06 -5.91921394e-03 -3.26576793e-01 
 1.18748154e+06 -5.22302032e-03 -3.30371544e-01 
 1.20116312e+06 -4.51063475e-03 -3.34211143e-01 
 1.21500234e+06 -3.78167928e-03 -3.38096148e-01 
 1.22900101e+06 -3.03576707e-03 -3.42027123e-01 
 1.24316096e+06 -2.27250220e-03 -3.46004639e-01 
 1.25748406e+06 -1.49147941e-03 -3.50029277e-01 
 1.27197218e+06 -6.92283925e-04 -3.54101626e-01 
 1.28662722e+06  1.25508814e-04 -3.58222282e-01 
 1.30145112e+06  9.62333353e-04 -3.62391852e-01 
 1.31644581e+06  1.81863448e-03 -3.66610950e-01 
 1.33161325e+06  2.69486747e-03 -3.70880197e-01 
 1.34695546e+06  3.59149832e-03 -3.75200228e-01 
 1.36247442e+06  4.50900404e-03 -3.79571683e-01 
 1.37817219e+06  5.44787288e-03 -3.83995214e-01 
 1.39405082e+06  6.40860462e-03 -3.88471479e-01 
 1.41011240e+06  7.39171084e-03 -3.93001151e-01 
 1.42635903e+06  8.39771521e-03 -3.97584908e-01 
 1.44279285e+06  9.42715380e-03 -4.02223441e-01 
 1.45941600e+06  1.04805753e-02 -4.06917450e-01 
 1.47623069e+06  1.15585415e-02 -4.11667647e-01 
 1.49323910e+06  1.26616273e-02 -4.16474754e-01 
 1.51044348e+06  1.37904214e-02 -4.21339503e-01 
 1.52784607e+06  1.49455263e-02 -4.26262639e-01 
 1.54544917e+06  1.61275589e-02 -4.31244916e-01 
 1.56325509e+06  1.73371507e-02 -4.36287103e-01 
 1.58126615e+06  1.85749482e-02 -4.41389978e-01 
 1.59948473e+06  1.98416132e-02 -4.46554332e-01 
 1.61791322e+06  2.11378232e-02 -4.51780969e-01 
 1.63655403e+06  2.24642719e-02 -4.57070706e-01 
 1.65540961e+06  2.38216694e-02 -4.62424371e-01 
 1.67448244e+06  2.52107428e-02 -4.67842807e-01 
 1.69377501e+06  2.66322364e-02 -4.73326870e-01 
 1.71328986e+06  2.80869125e-02 -4.78877430e-01 
 1.73302956e+06  2.95755511e-02 -4.84495370e-01 
 1.75299668e+06  3.10989513e-02 -4.90181589e-01 
 1.77319386e+06  3.26579309e-02 -4.95937000e-01 
 1.79362374e+06  3.42533276e-02 -5.01762530e-01 
 1.81428900e+06  3.58859988e-02 -5.07659124e-01 
 1.83519236e+06  3.75568225e-02 -5.13627741e-01 
 1.85633655e+06  3.92666979e-02 -5.19669356e-01 
 1.87772436e+06  4.10165455e-02 -5.25784960e-01 
 1.89935859e+06  4.28073081e-02 -5.31975562e-01 
 1.92124208e+06  4.46399509e-02 -5.38242190e-01 
 1.94337770e+06  4.65154624e-02 -5.44585885e-01 
 1.96576835e+06  4.84348549e-02 -5.51007709e-01 
 1.98841698e+06  5.03991650e-02 -5.57508744e-01 
 2.01132655e+06  5.24094542e-02 -5.64090089e-01 
 2.03450008e+06  5.44668097e-02 -5.70752861e-01 
 2.05794060e+06  5.65723448e-02 -5.77498199e-01 
 2.08165120e+06  5.87271999e-02 -5.84327263e-01 
 2.10563497e+06  6.09325425e-02 -5.91241233e-01 
 2.12989507e+06  6.31895689e-02 -5.98241309e-01 
 2.15443469e+06  6.54995039e-02 -6.05328715e-01 
 2.17925704e+06  6.78636023e-02 -6.12504697e-01 
 2.20436538e+06  7.02831492e-02 -6.19770523e-01 
 2.22976301e+06  7.27594608e-02 -6.27127487e-01 
 2.25545326e+06  7.52938855e-02 -6.34576904e-01 
 2.28143949e+06  7.78878045e-02 -6.42120118e-01 
 2.30772513e+06  8.05426325e-02 -6.49758495e-01 
 2.33431362e+06  8.32598188e-02 -6.57493429e-01 
 2.36120845e+06  8.60408480e-02 -6.65326341e-01 
 2.38841315e+06  8.88872412e-02 -6.73258679e-01 
 2.41593128e+06  9.18005566e-02 -6.81291921e-01 
 2.44376647e+06  9.47823905e-02 -6.89427571e-01 
 2.47192236e+06  9.78343785e-02 -6.97667166e-01 
 2.50040265e+06  1.00958196e-01 -7.06012274e-01 
 2.52921107e+06  1.04155561e-01 -7.14464493e-01 
 2.55835142e+06  1.07428232e-01 -7.23025453e-01 
 2.58782750e+06  1.10778012e-01 -7.31696820e-01 
 2.61764319e+06  1.14206748e-01 -7.40480294e-01 
 2.64780240e+06  1.17716332e-01 -7.49377608e-01 
 2.67830910e+06  1.21308706e-01 -7.58390535e-01 
 2.70916727e+06  1.24985857e-01 -7.67520882e-01 
 2.74038098e+06  1.28749821e-01 -7.76770498e-01 
 2.77195432e+06  1.32602688e-01 -7.86141269e-01 
 2.80389144e+06  1.36546598e-01 -7.95635124e-01 
 2.83619651e+06  1.40583743e-01 -8.05254032e-01 
 2.86887379e+06  1.44716374e-01 -8.15000008e-01 
 2.90192756e+06  1.48946793e-01 -8.24875111e-01 
 2.93536216e+06  1.53277365e-01 -8.34881444e-01 
 2.96918198e+06  1.57710511e-01 -8.45021161e-01 
