 frequency       AmagdB          Aphdeg         
 2.25545326e+05 -2.86079025e-01 -1.31508356e+01 
 2.28143949e+05 -2.91300370e-01 -1.32969774e+01 
 2.30772513e+05 -2.96636234e-01 -1.34446232e+01 
 2.33431362e+05 -3.02088984e-01 -1.35937844e+01 
 2.36120845e+05 -3.07661029e-01 -1.37444725e+01 
 2.38841315e+05 -3.13354820e-01 -1.38966989e+01 
 2.41593128e+05 -3.19172854e-01 -1.40504749e+01 
 2.44376647e+05 -3.25117668e-01 -1.42058119e+01 
 2.47192236e+05 -3.31191847e-01 -1.43627210e+01 
 2.50040265e+05 -3.37398020e-01 -1.45212134e+01 
 2.52921107e+05 -3.43738858e-01 -1.46813000e+01 
 2.55835142e+05 -3.50217083e-01 -1.48429920e+01 
 2.58782750e+05 -3.56835459e-01 -1.50063001e+01 
 2.61764319e+05 -3.63596798e-01 -1.51712351e+01 
 2.64780240e+05 -3.70503957e-01 -1.53378077e+01 
 2.67830910e+05 -3.77559844e-01 -1.55060284e+01 
 2.70916727e+05 -3.84767411e-01 -1.56759077e+01 
 2.74038098e+05 -3.92129658e-01 -1.58474559e+01 
 2.77195432e+05 -3.99649636e-01 -1.60206830e+01 
 2.80389144e+05 -4.07330441e-01 -1.61955991e+01 
 2.83619651e+05 -4.15175220e-01 -1.63722141e+01 
 2.86887379e+05 -4.23187168e-01 -1.65505376e+01 
 2.90192756e+05 -4.31369530e-01 -1.67305792e+01 
 2.93536216e+05 -4.39725598e-01 -1.69123482e+01 
 2.96918198e+05 -4.48258716e-01 -1.70958537e+01 
 3.00339145e+05 -4.56972277e-01 -1.72811048e+01 
 3.03799507e+05 -4.65869723e-01 -1.74681101e+01 
 3.07299737e+05 -4.74954546e-01 -1.76568781e+01 
 3.10840296e+05 -4.84230289e-01 -1.78474173e+01 
 3.14421647e+05 -4.93700543e-01 -1.80397357e+01 
 3.18044260e+05 -5.03368950e-01 -1.82338410e+01 
 3.21708612e+05 -5.13239203e-01 -1.84297408e+01 
 3.25415182e+05 -5.23315041e-01 -1.86274425e+01 
 3.29164458e+05 -5.33600256e-01 -1.88269531e+01 
 3.32956931e+05 -5.44098688e-01 -1.90282793e+01 
 3.36793099e+05 -5.54814226e-01 -1.92314275e+01 
 3.40673466e+05 -5.65750808e-01 -1.94364040e+01 
 3.44598540e+05 -5.76912420e-01 -1.96432144e+01 
 3.48568837e+05 -5.88303098e-01 -1.98518643e+01 
 3.52584878e+05 -5.99926923e-01 -2.00623588e+01 
 3.56647189e+05 -6.11788026e-01 -2.02747027e+01 
 3.60756305e+05 -6.23890583e-01 -2.04889005e+01 
 3.64912764e+05 -6.36238816e-01 -2.07049561e+01 
 3.69117112e+05 -6.48836994e-01 -2.09228732e+01 
 3.73369900e+05 -6.61689430e-01 -2.11426552e+01 
 3.77671687e+05 -6.74800481e-01 -2.13643047e+01 
 3.82023036e+05 -6.88174548e-01 -2.15878244e+01 
 3.86424520e+05 -7.01816074e-01 -2.18132160e+01 
 3.90876716e+05 -7.15729543e-01 -2.20404812e+01 
